username; nickname; deskripsi; view_count; like_count; comment_count; save_count; link; tanggal_posting; scraped_time
lexibrookerivera;Lexi Rivera;;7700000.0;1400000.0;17800.0;90600.0;https://www.tiktok.com/@lexibrookerivera/video/7288753938218732843?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-12;2023-10-27 05:01:39
lexibrookerivera;Lexi Rivera;Whats your is ours! Sorry mom;7400000.0;854400.0;1675;40700.0;https://www.tiktok.com/@lexibrookerivera/video/7286523335637323054?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-06;2023-10-27 05:01:42
hotspanishmx;HotSpanish;Tu dejarias a tu novia hacer este reto? #fyp  #parati  #reto ;102100000.0;5500000.0;88700.0;325500.0;https://www.tiktok.com/@hotspanishmx/video/7159740769815760171?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-10-29;2023-10-27 05:01:50
hotspanishmx;HotSpanish;La Casa de los Cuernudos (capitulo 9) #fyp  #parati ;1900000.0;74500.0;415;2878;https://www.tiktok.com/@hotspanishmx/video/7291864129655082283?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:01:55
hotspanishmx;HotSpanish;La Casa de los Cuernudos #fyp  #parati  #lacasadeloscuernudos ;1600000.0;93900.0;387;2768;https://www.tiktok.com/@hotspanishmx/video/7291863688146013486?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:01:59
hotspanishmx;HotSpanish;La Casa de los Cuernudos (capitulo 9) #fyp  #parati ;1800000.0;121800.0;388;3605;https://www.tiktok.com/@hotspanishmx/video/7291863301598776618?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:03
surthycooks;Surthycooks;Respuesta a @vivianacastro291  😳;302200.0;17300.0;205;297;https://www.tiktok.com/@surthycooks/video/7292592556054121734?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:12
surthycooks;Surthycooks;Respuesta a @yoshi_algeria  homemade mcdonalds #wastingfood  ;42800000.0;3400000.0;13100.0;129900.0;https://www.tiktok.com/@surthycooks/video/7225328362837789957?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-04-24;2023-10-27 05:02:16
surthycooks;Surthycooks;1 pizza = 1 smile #pizzarecipe  #pizza  #venezuela  ;145900000.0;20400000.0;74100.0;772400.0;https://www.tiktok.com/@surthycooks/video/7159336856499326213?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-10-28;2023-10-27 05:02:20
surthycooks;Surthycooks;Respuesta a @Miss McKay  🥺🥺🤲🏻🤲🏻 Allah ;5900000.0;587000.0;10800.0;21200.0;https://www.tiktok.com/@surthycooks/video/7293558395653721350?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:24
nicollefigueroaa;Nicolle Figueroa;Mi esposo ;51600000.0;4600000.0;13000.0;194600.0;https://www.tiktok.com/@nicollefigueroaa/video/7195696995527363845?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-02-03;2023-10-27 05:02:33
nicollefigueroaa;Nicolle Figueroa;Amor a primera vista 🧸💙;48600000.0;4900000.0;20800.0;142700.0;https://www.tiktok.com/@nicollefigueroaa/video/7164552985580784901?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-11-11;2023-10-27 05:02:37
nicollefigueroaa;Nicolle Figueroa;El bikini me quedaba chiquito 😮‍💨;115000000.0;4900000.0;33000.0;213000.0;https://www.tiktok.com/@nicollefigueroaa/video/7018241551864171782?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2021-10-13;2023-10-27 05:02:41
nicollefigueroaa;Nicolle Figueroa;Tu pareja fav 🤭💓;3500000.0;479600.0;4781;10500.0;https://www.tiktok.com/@nicollefigueroaa/video/7293698748557856006?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:45
nicocaponecomedy;nicocapone.comedy;soirée arrosée pour  l'EVG 🤣🤣 RENDEZ VOUS LE 1 NOVEMBRE SUR @w9officiel  à 21h05 ;1700000.0;118600.0;586;7659;https://www.tiktok.com/@nicocaponecomedy/video/7293185361092545825?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:54
nicocaponecomedy;nicocapone.comedy;Un rêve qui se réalise 😂😂😂😂;4600000.0;247900.0;1692;9103;https://www.tiktok.com/@nicocaponecomedy/video/7292813580771101984?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:58
nicocaponecomedy;nicocapone.comedy;"Aujourd’hui les amis on partage quelque chose d’important ; quelque chose qui nous tiens à cœur.   Ceci est notre premier projet en télé ; derrière les images une vrai équipe qui nous a fait confiance.   Nous demandons jamais ; des choses à notre communauté mais aujourd’hui plus que jamais j’ai besoin de votre soutien!  Cette bande annonce ; c’est également pour prouver qu’on a réussi ; qu’on a dépassé notre zone de confort ; vous imaginez même pas combien de personnes nous ont dis qu’on allait pas réussir!  Et aujourd’hui nous y sommes !   Je voulais également vous remercier d’être là pour nous ; on oubliera jamais rendez vous mercredi 1 novembre @w9officiel  ";4300000.0;437100.0;2391;58500.0;https://www.tiktok.com/@nicocaponecomedy/video/7290216559119715616?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-15;2023-10-27 05:03:02
nicocaponecomedy;nicocapone.comedy;😂😂😂😂😂😂;12600000.0;295600.0;3980;14600.0;https://www.tiktok.com/@nicocaponecomedy/video/7289102595640053025?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-12;2023-10-27 05:03:06
williesalim;WILLIE SALIM;ENAK BANGEDDDD;737700.0;33100.0;2851;1755;https://www.tiktok.com/@williesalim/video/7294164781865405702?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:03:15
williesalim;WILLIE SALIM;Love you;1500000.0;129900.0;2078;6042;https://www.tiktok.com/@williesalim/video/7294099175296208133?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:03:19
williesalim;WILLIE SALIM;Ku tetap jatuh cinta.. ❤️;769800.0;61000.0;1444;3012;https://www.tiktok.com/@williesalim/video/7293869922621328645?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:03:23
williesalim;WILLIE SALIM;Kamar rumah sakit…;3800000.0;126100.0;3898;6404;https://www.tiktok.com/@williesalim/video/7293757291998809349?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:03:27
luvadepedreiro;Iran Ferreira (Lai);#ballondor  #receba  #francefootball  ;9100000.0;1200000.0;3028;60200.0;https://www.tiktok.com/@luvadepedreiro/video/7293197549463178501?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:03:35
luvadepedreiro;Iran Ferreira (Lai);Graças a Deus pai! RECEBA💚 #FCMOBILE  ;416600.0;31100.0;301;1254;https://www.tiktok.com/@luvadepedreiro/video/7289460964532210950?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-13;2023-10-27 05:03:38
luvadepedreiro;Iran Ferreira (Lai);;4700000.0;548300.0;14200.0;27000.0;https://www.tiktok.com/@luvadepedreiro/video/7266547327622483206?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-08-13;2023-10-27 05:03:41
luvadepedreiro;Iran Ferreira (Lai);;7500000.0;641200.0;7585;27900.0;https://www.tiktok.com/@luvadepedreiro/video/7265849296208039173?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-08-11;2023-10-27 05:03:44
kimberly.loaiza;Kimberly Loaiza;"Devoto es un éxito gracias a mis linduras; los amo 🫶🏻";57300000.0;4500000.0;58100.0;188300.0;https://www.tiktok.com/@kimberly.loaiza/video/7160678328662281478?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-10-31;2023-10-27 05:03:52
kimberly.loaiza;Kimberly Loaiza;Haré dúos con los que hagan este trend ✨;31800000.0;2300000.0;27900.0;138400.0;https://www.tiktok.com/@kimberly.loaiza/video/7214543006265838853?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-03-26;2023-10-27 05:03:56
kimberly.loaiza;Kimberly Loaiza;Y si. 🤘;3000000.0;481100.0;0;24700.0;https://www.tiktok.com/@kimberly.loaiza/video/7294378548637306117?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:04:00
kimberly.loaiza;Kimberly Loaiza;Soltera 💦;4099999.9999999995;653200.0;0;40600.0;https://www.tiktok.com/@kimberly.loaiza/video/7294360783931133189?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:04:04
billieeilish;BILLIE EILISH;#drafts  ;29000000.0;3300000.0;36400.0;136300.0;https://www.tiktok.com/@billieeilish/video/7278977289222786350?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-15;2023-10-27 05:07:31
billieeilish;BILLIE EILISH;;23900000.0;3500000.0;20300.0;132300.0;https://www.tiktok.com/@billieeilish/video/7272729894470110495?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-08-29;2023-10-27 05:07:34
billieeilish;BILLIE EILISH;does she?;6100000.0;615000.0;14200.0;50600.0;https://www.tiktok.com/@billieeilish/video/7269438879172791583?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-08-20;2023-10-27 05:07:37
billieeilish;BILLIE EILISH;🥹🥹🥹;10100000.0;1600000.0;12600.0;118400.0;https://www.tiktok.com/@billieeilish/video/7269096282134957358?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-08-20;2023-10-27 05:07:40
slaterkodish;slaterkodish;the avengers of squeekers ;193400.0;29200.0;154;1555;https://www.tiktok.com/@slaterkodish/video/7293238681589140767?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;;2023-10-27 05:07:48
slaterkodish;slaterkodish;anyone else squat on public toilets? 💩🌧️;475000.0;62000.0;152;3618;https://www.tiktok.com/@slaterkodish/video/7291363349898513694?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-19;2023-10-27 05:07:51
slaterkodish;slaterkodish;“bro ima be 80 and remember this day” 😭😭;1300000.0;151500.0;319;11600.0;https://www.tiktok.com/@slaterkodish/video/7273940780446666014?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-02;2023-10-27 05:07:53
slaterkodish;slaterkodish;what is a fupa? 0_o;792300.0;83300.0;186;5572;https://www.tiktok.com/@slaterkodish/video/7257963538084351275?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-07-21;2023-10-27 05:07:56
bayashi.tiktok;バヤシ🥑Bayashi;@La Rosalia  #tiktokfood  ;101800000.0;11400000.0;36100.0;517799.99999999994;https://www.tiktok.com/@bayashi.tiktok/video/7231877773525126401?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-05-11;2023-10-27 05:08:05
bayashi.tiktok;バヤシ🥑Bayashi;@ChefRush  ;107800000.0;8100000.0;15100.0;457400.0;https://www.tiktok.com/@bayashi.tiktok/video/7257082041554963713?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-07-18;2023-10-27 05:08:08
bayashi.tiktok;バヤシ🥑Bayashi;@Karl  #tiktokfood  #asmr ;225500000.0;14100000.0;111800.0;826500.0;https://www.tiktok.com/@bayashi.tiktok/video/7230633191252462849?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-05-08;2023-10-27 05:08:12
bayashi.tiktok;バヤシ🥑Bayashi;#tiktokfood  #asmr  ;7000000.0;600600.0;5683;42800.0;https://www.tiktok.com/@bayashi.tiktok/video/7292802633633484034?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;;2023-10-27 05:08:16
amroqarawe;Amro Qarawe;لا تغمض عينيك ❤️🌹;134300.0;5416;67;216;https://www.tiktok.com/@amroqarawe/video/7284326118813977858?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-30;2023-10-27 05:08:24
amroqarawe;Amro Qarawe;اليوم الاول بالورشه ؛ بوعدكم رح تستمتعو ❤️✨;2300000.0;58100.0;775;4256;https://www.tiktok.com/@amroqarawe/video/7279103720686669057?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-16;2023-10-27 05:08:26
amroqarawe;Amro Qarawe;اليوم الاول بالورشه ؛ بوعدكم رح تستمتعو ❤️✨;1200000.0;58100.0;775;4256;https://www.tiktok.com/@amroqarawe/video/7279103720686669057?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-16;2023-10-27 05:08:32
amroqarawe;Amro Qarawe;هدفي من الفيديو هو الافاده ؛ وبعرف انه كثير بيعرفو هالطريقه ؛ وشكرا ❤️;1000000.0;36800.0;380;3924;https://www.tiktok.com/@amroqarawe/video/7276047418234277121?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-07;2023-10-27 05:08:35
mohm.nabeel;mohammad.nabeel;تعالوا ع الستوري الأ.نستا:mohm_nabeel شوفوا شو عمل في😂😂😂😂😂😂;10700000.0;471400.0;13300.0;42600.0;https://www.tiktok.com/@mohm.nabeel/video/7111366577030761729?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2022-06-20;2023-10-27 05:08:43
mohm.nabeel;mohammad.nabeel;فليس لي يدان وليس لي أسلحة وليس لي ميدان كل الذي أملكه لسان🇵🇸;873800.0;108100.0;1313;5900;https://www.tiktok.com/@mohm.nabeel/video/7291028118217706754?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-18;2023-10-27 05:08:47
mohm.nabeel;mohammad.nabeel;ضيفوني على حسابي الأنستا موجود بالبايو بنزل عليه كل أشي💙😂😂😂😂;3100000.0;200300.0;3340;13400.0;https://www.tiktok.com/@mohm.nabeel/video/7285462081757826305?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-03;2023-10-27 05:08:51
mohm.nabeel;mohammad.nabeel;ضيفوني على حسابي الأنستا موجود بالبايو بنزل عليه كل أشي😂😂😂😂💙;4400000.0;228000.0;4723;21900.0;https://www.tiktok.com/@mohm.nabeel/video/7280233327347469569?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-19;2023-10-27 05:08:55
cedricgrolet;Cedric Grolet;Cassis sur Cassie 🎶 #cedricgrolet  ;923200.0;100200.0;196;2806;https://www.tiktok.com/@cedricgrolet/video/7293566699062725920?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;;2023-10-27 05:09:03
cedricgrolet;Cedric Grolet;"La Prairie m’a mis au défi d’utiliser le caviar; leur ingrédient iconique; dans une pâtisserie! Le résultat? Ma première pâtisserie salée: l’Oeuf Caviar ! #cedricgrolet  & #laprairie  ";2600000.0;256100.00000000003;459;7598;https://www.tiktok.com/@cedricgrolet/video/7291711239988858145?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-26;2023-10-27 05:09:07
cedricgrolet;Cedric Grolet;Pistachio Cookie trompe l’œil for London 💚 #cedricgrolet  ;3800000.0;287700.0;562;8952;https://www.tiktok.com/@cedricgrolet/video/7290207805926051104?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-15;2023-10-27 05:09:11
cedricgrolet;Cedric Grolet;"Panier de 🍓🫐  &  🍫 ; un superbe projet créé avec mon ami @amauryguichon  ! Que pensez-vous de ce travail d’équipe? #amauryguichon  #cedricgrolet  ";13400000.0;1700000.0;7549;81500.0;https://www.tiktok.com/@cedricgrolet/video/7287976073717878049?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-09;2023-10-27 05:09:15
charlidamelio;charli d’amelio;spend a day w me and my Tamagotchi 💖 #Tamagotchi  #TamagotchiUni  @Tamagotchi  #ad ;193600.0;19200.0;662;650;https://www.tiktok.com/@charlidamelio/video/7294363882116697386?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-27;2023-10-27 05:09:22
charlidamelio;charli d’amelio;one take wonder… ;15200000.0;597300.0;7452;16900.0;https://www.tiktok.com/@charlidamelio/video/7286902755069857066?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-07;2023-10-27 05:09:25
charlidamelio;charli d’amelio;"had the best time at @CeraVe  acne academy!!! I love being able to share my acne journey with you all. remember; acne affects so many people and you're not alone 🤍 #CeraVe  #CeraVePartner  #CeraVeAcneAcademy ";6900000.0;237500.0;4155;10200.0;https://www.tiktok.com/@charlidamelio/video/7285817089112231214?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-04;2023-10-27 05:09:28
charlidamelio;charli d’amelio;;11900000.0;1000000.0;5537;39600.0;https://www.tiktok.com/@charlidamelio/video/7285453392464366894?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-03;2023-10-27 05:09:31
dannero;Dannero;"Ich lenk sie ab; sodass Du sicher bist…";82300000.0;8900000.0;46700.0;701700.0;https://www.tiktok.com/@dannero/video/7153989649868852486?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2022-10-13;2023-10-27 05:09:39
dannero;Dannero;"Glaub an Deine Träume; egal was andere denken…";50400000.0;6700000.0;17600.0;386600.0;https://www.tiktok.com/@dannero/video/7181837160188857605?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2022-12-27;2023-10-27 05:09:43
dannero;Dannero;🔥 It‘s done 🔥 Part 2 || with @falcopunch  || #transition ;28100000.0;3300000.0;21900.0;102700.0;https://www.tiktok.com/@dannero/video/6835573234382032134?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2020-06-07;2023-10-27 05:09:47
dannero;Dannero;Imagine this as a movie😱 #batman  #spiderman  #marvel  #vfx  #makingof  #behindthescenes  #tutorial  ;16900.0;2414;38;81;https://www.tiktok.com/@dannero/video/7294265475310144801?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-27;2023-10-27 05:09:50
txt.bighitent;TOMORROW X TOGETHER;우주 뿌시고 영원히 happily ever after ⵢ₊🪐࿔*･ﾟ🧸⌇🐿️˚₊✩‧.    #HappilyEverAfter  #BEOMGYU  #TAEHYUN  #TXT  #FREEFALL ;4700000.0;1100000.0;12200.0;103400.0;https://www.tiktok.com/@txt.bighitent/video/7293152941744213250?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;;2023-10-27 05:09:59
txt.bighitent;TOMORROW X TOGETHER;쩡국이형에게 최대필 소개했어요! ε=ε=(ง🐰)۶(ง🦊)۶(ง🐧)۶ #ChasingThatFeeling  with #정국  선배님 #YEONJUN  #SOOBIN  #HUENINGKAI  #JungKook  #BTS  @BTS   #투모로우바이투게더  #TOMORROW_X_TOGETHER  #TXT  #TheNameChapter  #FREEFALL  ;8000000.0;2000000.0;34900.0;174900.0;https://www.tiktok.com/@txt.bighitent/video/7289797589849902337?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-14;2023-10-27 05:10:03
txt.bighitent;TOMORROW X TOGETHER;#ChasingThatFeeling  ‘Perfect’ Voguing🦢👑 ˚. *࿐    #BEOMGYU  #KAZUHA  #LE_SSERAFIM  @LE SSERAFIM   #TXT  #FREEFALL ;3800000.0;718200.0;10200.0;45200.0;https://www.tiktok.com/@txt.bighitent/video/7290918679464725761?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-17;2023-10-27 05:10:07
