username;nickname;deskripsi;view_count;like_count;comment_count;save_count;link;tanggal_posting;scraped_time;engagement_rate_content
karadenizli.maceraci;KARADENİZLİ MACERACI;Yaylada Tepsi Kebabı ile Kuzu Kaburga 🐑🥩  #meatlovers  #outdor  #outdoorcooking  #survival  #nature  #wild  #mountains  #natural  #food  #cooking  #foodvideos  #asmr  #relax  #hungry  #doğadayaşam  #asmrvideos  #adventures  ;3200000.0;183700.0;661.0;13300.0;https://www.tiktok.com/@karadenizli.maceraci/video/7289844709009132805?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-14;2023-10-27 05:01:19;0.0617690625
karadenizli.maceraci;KARADENİZLİ MACERACI;Yayla 💚🐑   #nature  #outdoor  #relaxing  #calm  #yayla  #naturelove  #naturelovers  ;131500.0;5372.0;51.0;221.0;https://www.tiktok.com/@karadenizli.maceraci/video/7289127011442887942?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-13;2023-10-27 05:01:22;0.04292015209125475
karadenizli.maceraci;KARADENİZLİ MACERACI;Kiremitte Patlıcan Kebabı 🍆🥩 eggplant kebab on tile  #outdoorcooking  #camping  #nature  #wild  #outdoor  #outdoors  #meatlovers  #survival  #foodvideos  #hungry  #crunch  #asmr  #relax  #asmrvideos  #wilderness  #cookingadventures  ;5300000.0;274500.0;557.0;14300.0;https://www.tiktok.com/@karadenizli.maceraci/video/7287247483397246214?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-07;2023-10-27 05:01:25;0.05459566037735849
lexibrookerivera;Lexi Rivera;We gave it our all hahaha;3600000.0;442500.0;1657.0;37900.0;https://www.tiktok.com/@lexibrookerivera/video/7293581889493830954?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:01:33;0.13390472222222222
lexibrookerivera;Lexi Rivera;Haha sorry @Andrew Davila  ;2800000.0;498400.0;981.0;20200.0;https://www.tiktok.com/@lexibrookerivera/video/7291717141013728558?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-26;2023-10-27 05:01:36;0.18556464285714286
lexibrookerivera;Lexi Rivera;;7700000.0;1400000.0;17800.0;90600.0;https://www.tiktok.com/@lexibrookerivera/video/7288753938218732843?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-12;2023-10-27 05:01:39;0.1958961038961039
lexibrookerivera;Lexi Rivera;Whats your is ours! Sorry mom;7400000.0;854400.0;1675.0;40700.0;https://www.tiktok.com/@lexibrookerivera/video/7286523335637323054?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-06;2023-10-27 05:01:42;0.12118581081081081
hotspanishmx;HotSpanish;Tu dejarias a tu novia hacer este reto? #fyp  #parati  #reto ;102100000.0;5500000.0;88700.0;325500.0;https://www.tiktok.com/@hotspanishmx/video/7159740769815760171?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-10-29;2023-10-27 05:01:50;0.05792556317335945
hotspanishmx;HotSpanish;La Casa de los Cuernudos (capitulo 9) #fyp  #parati ;1900000.0;74500.0;415.0;2878.0;https://www.tiktok.com/@hotspanishmx/video/7291864129655082283?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:01:55;0.04094368421052631
hotspanishmx;HotSpanish;La Casa de los Cuernudos #fyp  #parati  #lacasadeloscuernudos ;1600000.0;93900.0;387.0;2768.0;https://www.tiktok.com/@hotspanishmx/video/7291863688146013486?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:01:59;0.060659375
hotspanishmx;HotSpanish;La Casa de los Cuernudos (capitulo 9) #fyp  #parati ;1800000.0;121800.0;388.0;3605.0;https://www.tiktok.com/@hotspanishmx/video/7291863301598776618?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:03;0.069885
surthycooks;Surthycooks;Respuesta a @vivianacastro291  😳;302200.0;17300.0;205.0;297.0;https://www.tiktok.com/@surthycooks/video/7292592556054121734?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:12;0.058908007941760425
surthycooks;Surthycooks;Respuesta a @yoshi_algeria  homemade mcdonalds #wastingfood  ;42800000.0;3400000.0;13100.0;129900.0;https://www.tiktok.com/@surthycooks/video/7225328362837789957?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-04-24;2023-10-27 05:02:16;0.0827803738317757
surthycooks;Surthycooks;1 pizza = 1 smile #pizzarecipe  #pizza  #venezuela  ;145900000.0;20400000.0;74100.0;772400.0;https://www.tiktok.com/@surthycooks/video/7159336856499326213?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-10-28;2023-10-27 05:02:20;0.14562371487320083
surthycooks;Surthycooks;Respuesta a @Miss McKay  🥺🥺🤲🏻🤲🏻 Allah ;5900000.0;587000.0;10800.0;21200.0;https://www.tiktok.com/@surthycooks/video/7293558395653721350?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:24;0.10491525423728813
nicollefigueroaa;Nicolle Figueroa;Mi esposo ;51600000.0;4600000.0;13000.0;194600.0;https://www.tiktok.com/@nicollefigueroaa/video/7195696995527363845?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-02-03;2023-10-27 05:02:33;0.09317054263565891
nicollefigueroaa;Nicolle Figueroa;Amor a primera vista 🧸💙;48600000.0;4900000.0;20800.0;142700.0;https://www.tiktok.com/@nicollefigueroaa/video/7164552985580784901?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-11-11;2023-10-27 05:02:37;0.10418724279835391
nicollefigueroaa;Nicolle Figueroa;El bikini me quedaba chiquito 😮‍💨;115000000.0;4900000.0;33000.0;213000.0;https://www.tiktok.com/@nicollefigueroaa/video/7018241551864171782?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2021-10-13;2023-10-27 05:02:41;0.04474782608695652
nicollefigueroaa;Nicolle Figueroa;Tu pareja fav 🤭💓;3500000.0;479600.0;4781.0;10500.0;https://www.tiktok.com/@nicollefigueroaa/video/7293698748557856006?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:45;0.14139457142857143
nicocaponecomedy;nicocapone.comedy;soirée arrosée pour  l'EVG 🤣🤣 RENDEZ VOUS LE 1 NOVEMBRE SUR @w9officiel  à 21h05 ;1700000.0;118600.0;586.0;7659.0;https://www.tiktok.com/@nicocaponecomedy/video/7293185361092545825?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:54;0.07461470588235294
nicocaponecomedy;nicocapone.comedy;Un rêve qui se réalise 😂😂😂😂;4600000.0;247900.0;1692.0;9103.0;https://www.tiktok.com/@nicocaponecomedy/video/7292813580771101984?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:02:58;0.05623804347826087
nicocaponecomedy;nicocapone.comedy;"Aujourd’hui les amis on partage quelque chose d’important ; quelque chose qui nous tiens à cœur.   Ceci est notre premier projet en télé ; derrière les images une vrai équipe qui nous a fait confiance.   Nous demandons jamais ; des choses à notre communauté mais aujourd’hui plus que jamais j’ai besoin de votre soutien!  Cette bande annonce ; c’est également pour prouver qu’on a réussi ; qu’on a dépassé notre zone de confort ; vous imaginez même pas combien de personnes nous ont dis qu’on allait pas réussir!  Et aujourd’hui nous y sommes !   Je voulais également vous remercier d’être là pour nous ; on oubliera jamais rendez vous mercredi 1 novembre @w9officiel  ";4300000.0;437100.0;2391.0;58500.0;https://www.tiktok.com/@nicocaponecomedy/video/7290216559119715616?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-15;2023-10-27 05:03:02;0.11581186046511628
nicocaponecomedy;nicocapone.comedy;😂😂😂😂😂😂;12600000.0;295600.0;3980.0;14600.0;https://www.tiktok.com/@nicocaponecomedy/video/7289102595640053025?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-12;2023-10-27 05:03:06;0.024934920634920636
williesalim;WILLIE SALIM;ENAK BANGEDDDD;737700.0;33100.0;2851.0;1755.0;https://www.tiktok.com/@williesalim/video/7294164781865405702?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:03:15;0.05111291853056798
williesalim;WILLIE SALIM;Love you;1500000.0;129900.0;2078.0;6042.0;https://www.tiktok.com/@williesalim/video/7294099175296208133?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:03:19;0.09201333333333334
williesalim;WILLIE SALIM;Ku tetap jatuh cinta.. ❤️;769800.0;61000.0;1444.0;3012.0;https://www.tiktok.com/@williesalim/video/7293869922621328645?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:03:23;0.08502987789036114
williesalim;WILLIE SALIM;Kamar rumah sakit…;3800000.0;126100.0;3898.0;6404.0;https://www.tiktok.com/@williesalim/video/7293757291998809349?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:03:27;0.035895263157894736
luvadepedreiro;Iran Ferreira (Lai);#ballondor  #receba  #francefootball  ;9100000.0;1200000.0;3028.0;60200.0;https://www.tiktok.com/@luvadepedreiro/video/7293197549463178501?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;;2023-10-27 05:03:35;0.13881626373626374
luvadepedreiro;Iran Ferreira (Lai);Graças a Deus pai! RECEBA💚 #FCMOBILE  ;416600.0;31100.0;301.0;1254.0;https://www.tiktok.com/@luvadepedreiro/video/7289460964532210950?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-13;2023-10-27 05:03:38;0.07838454152664426
luvadepedreiro;Iran Ferreira (Lai);;4700000.0;548300.0;14200.0;27000.0;https://www.tiktok.com/@luvadepedreiro/video/7266547327622483206?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-08-13;2023-10-27 05:03:41;0.1254255319148936
luvadepedreiro;Iran Ferreira (Lai);;7500000.0;641200.0;7585.0;27900.0;https://www.tiktok.com/@luvadepedreiro/video/7265849296208039173?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-08-11;2023-10-27 05:03:44;0.09022466666666666
kimberly.loaiza;Kimberly Loaiza;"Devoto es un éxito gracias a mis linduras; los amo 🫶🏻";57300000.0;4500000.0;58100.0;188300.0;https://www.tiktok.com/@kimberly.loaiza/video/7160678328662281478?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2022-10-31;2023-10-27 05:03:52;0.08283420593368238
kimberly.loaiza;Kimberly Loaiza;Haré dúos con los que hagan este trend ✨;31800000.0;2300000.0;27900.0;138400.0;https://www.tiktok.com/@kimberly.loaiza/video/7214543006265838853?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-03-26;2023-10-27 05:03:56;0.0775566037735849
kimberly.loaiza;Kimberly Loaiza;Y si. 🤘;3000000.0;481100.0;0.0;24700.0;https://www.tiktok.com/@kimberly.loaiza/video/7294378548637306117?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:04:00;0.1686
kimberly.loaiza;Kimberly Loaiza;Soltera 💦;4100000.0;653200.0;0.0;40600.0;https://www.tiktok.com/@kimberly.loaiza/video/7294360783931133189?is_from_webapp=1&sender_device=pc&web_id=7294389826806547970;2023-10-27;2023-10-27 05:04:04;0.16921951219512196
billieeilish;BILLIE EILISH;#drafts  ;29000000.0;3300000.0;36400.0;136300.0;https://www.tiktok.com/@billieeilish/video/7278977289222786350?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-15;2023-10-27 05:07:31;0.11974827586206896
billieeilish;BILLIE EILISH;;23900000.0;3500000.0;20300.0;132300.0;https://www.tiktok.com/@billieeilish/video/7272729894470110495?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-08-29;2023-10-27 05:07:34;0.1528284518828452
billieeilish;BILLIE EILISH;does she?;6100000.0;615000.0;14200.0;50600.0;https://www.tiktok.com/@billieeilish/video/7269438879172791583?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-08-20;2023-10-27 05:07:37;0.11144262295081968
billieeilish;BILLIE EILISH;🥹🥹🥹;10100000.0;1600000.0;12600.0;118400.0;https://www.tiktok.com/@billieeilish/video/7269096282134957358?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-08-20;2023-10-27 05:07:40;0.1713861386138614
slaterkodish;slaterkodish;the avengers of squeekers ;193400.0;29200.0;154.0;1555.0;https://www.tiktok.com/@slaterkodish/video/7293238681589140767?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;;2023-10-27 05:07:48;0.1598190279214064
slaterkodish;slaterkodish;anyone else squat on public toilets? 💩🌧️;475000.0;62000.0;152.0;3618.0;https://www.tiktok.com/@slaterkodish/video/7291363349898513694?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-19;2023-10-27 05:07:51;0.13846315789473684
slaterkodish;slaterkodish;“bro ima be 80 and remember this day” 😭😭;1300000.0;151500.0;319.0;11600.0;https://www.tiktok.com/@slaterkodish/video/7273940780446666014?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-02;2023-10-27 05:07:53;0.12570692307692308
slaterkodish;slaterkodish;what is a fupa? 0_o;792300.0;83300.0;186.0;5572.0;https://www.tiktok.com/@slaterkodish/video/7257963538084351275?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-07-21;2023-10-27 05:07:56;0.11240439227565316
bayashi.tiktok;バヤシ🥑Bayashi;@La Rosalia  #tiktokfood  ;101800000.0;11400000.0;36100.0;517800.0;https://www.tiktok.com/@bayashi.tiktok/video/7231877773525126401?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-05-11;2023-10-27 05:08:05;0.1174253438113949
bayashi.tiktok;バヤシ🥑Bayashi;@ChefRush  ;107800000.0;8100000.0;15100.0;457400.0;https://www.tiktok.com/@bayashi.tiktok/video/7257082041554963713?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-07-18;2023-10-27 05:08:08;0.07952226345083488
bayashi.tiktok;バヤシ🥑Bayashi;@Karl  #tiktokfood  #asmr ;225500000.0;14100000.0;111800.0;826500.0;https://www.tiktok.com/@bayashi.tiktok/video/7230633191252462849?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-05-08;2023-10-27 05:08:12;0.06668869179600886
bayashi.tiktok;バヤシ🥑Bayashi;#tiktokfood  #asmr  ;7000000.0;600600.0;5683.0;42800.0;https://www.tiktok.com/@bayashi.tiktok/video/7292802633633484034?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;;2023-10-27 05:08:16;0.09272614285714285
amroqarawe;Amro Qarawe;لا تغمض عينيك ❤️🌹;134300.0;5416.0;67.0;216.0;https://www.tiktok.com/@amroqarawe/video/7284326118813977858?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-30;2023-10-27 05:08:24;0.04243484735666418
amroqarawe;Amro Qarawe;اليوم الاول بالورشه ؛ بوعدكم رح تستمتعو ❤️✨;2300000.0;58100.0;775.0;4256.0;https://www.tiktok.com/@amroqarawe/video/7279103720686669057?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-16;2023-10-27 05:08:26;0.027448260869565217
amroqarawe;Amro Qarawe;اليوم الاول بالورشه ؛ بوعدكم رح تستمتعو ❤️✨;1200000.0;58100.0;775.0;4256.0;https://www.tiktok.com/@amroqarawe/video/7279103720686669057?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-16;2023-10-27 05:08:32;0.052609166666666665
amroqarawe;Amro Qarawe;هدفي من الفيديو هو الافاده ؛ وبعرف انه كثير بيعرفو هالطريقه ؛ وشكرا ❤️;1000000.0;36800.0;380.0;3924.0;https://www.tiktok.com/@amroqarawe/video/7276047418234277121?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-07;2023-10-27 05:08:35;0.041104
mohm.nabeel;mohammad.nabeel;تعالوا ع الستوري الأ.نستا:mohm_nabeel شوفوا شو عمل في😂😂😂😂😂😂;10700000.0;471400.0;13300.0;42600.0;https://www.tiktok.com/@mohm.nabeel/video/7111366577030761729?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2022-06-20;2023-10-27 05:08:43;0.0492803738317757
mohm.nabeel;mohammad.nabeel;فليس لي يدان وليس لي أسلحة وليس لي ميدان كل الذي أملكه لسان🇵🇸;873800.0;108100.0;1313.0;5900.0;https://www.tiktok.com/@mohm.nabeel/video/7291028118217706754?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-18;2023-10-27 05:08:47;0.13196726939803158
mohm.nabeel;mohammad.nabeel;ضيفوني على حسابي الأنستا موجود بالبايو بنزل عليه كل أشي💙😂😂😂😂;3100000.0;200300.0;3340.0;13400.0;https://www.tiktok.com/@mohm.nabeel/video/7285462081757826305?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-03;2023-10-27 05:08:51;0.07001290322580646
mohm.nabeel;mohammad.nabeel;ضيفوني على حسابي الأنستا موجود بالبايو بنزل عليه كل أشي😂😂😂😂💙;4400000.0;228000.0;4723.0;21900.0;https://www.tiktok.com/@mohm.nabeel/video/7280233327347469569?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-09-19;2023-10-27 05:08:55;0.057868863636363635
cedricgrolet;Cedric Grolet;Cassis sur Cassie 🎶 #cedricgrolet  ;923200.0;100200.0;196.0;2806.0;https://www.tiktok.com/@cedricgrolet/video/7293566699062725920?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;;2023-10-27 05:09:03;0.11178726169844021
cedricgrolet;Cedric Grolet;"La Prairie m’a mis au défi d’utiliser le caviar; leur ingrédient iconique; dans une pâtisserie! Le résultat? Ma première pâtisserie salée: l’Oeuf Caviar ! #cedricgrolet  & #laprairie  ";2600000.0;256100.00000000003;459.0;7598.0;https://www.tiktok.com/@cedricgrolet/video/7291711239988858145?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-26;2023-10-27 05:09:07;0.10159884615384615
cedricgrolet;Cedric Grolet;Pistachio Cookie trompe l’œil for London 💚 #cedricgrolet  ;3800000.0;287700.0;562.0;8952.0;https://www.tiktok.com/@cedricgrolet/video/7290207805926051104?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-15;2023-10-27 05:09:11;0.07821421052631579
cedricgrolet;Cedric Grolet;"Panier de 🍓🫐  &  🍫 ; un superbe projet créé avec mon ami @amauryguichon  ! Que pensez-vous de ce travail d’équipe? #amauryguichon  #cedricgrolet  ";13400000.0;1700000.0;7549.0;81500.0;https://www.tiktok.com/@cedricgrolet/video/7287976073717878049?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-09;2023-10-27 05:09:15;0.13351111940298507
charlidamelio;charli d’amelio;spend a day w me and my Tamagotchi 💖 #Tamagotchi  #TamagotchiUni  @Tamagotchi  #ad ;193600.0;19200.0;662.0;650.0;https://www.tiktok.com/@charlidamelio/video/7294363882116697386?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-27;2023-10-27 05:09:22;0.1059504132231405
charlidamelio;charli d’amelio;one take wonder… ;15200000.0;597300.0;7452.0;16900.0;https://www.tiktok.com/@charlidamelio/video/7286902755069857066?is_from_webapp=1&sender_device=pc&web_id=7294392100535567873;2023-10-07;2023-10-27 05:09:25;0.040898157894736845
